type,block_id,seed,intensity,r_mean,r_std,r_entropy,ks_gue,ks_poi,ks_margin,vote,reducer_ks,reducer_mode
zeta,zeta_42_0351,42351,soft,0.60782,0.17071,3.331944,0.148932,0.489384,0.340452,GUE,0.105528,minimal
zeta,zeta_42_0351,42351,mid,0.60782,0.17071,3.331944,0.148932,0.489384,0.340452,GUE,0.105528,minimal
zeta,zeta_42_0351,42351,strong,0.609247,0.141878,3.292742,0.170038,0.507915,0.337877,GUE,0.180905,minimal
zeta,zeta_42_0352,42352,raw,0.601848,0.224416,3.662098,0.040452,0.373807,0.333354,GUE,0.0,none
zeta,zeta_42_0352,42352,soft,0.600298,0.183229,3.37236,0.136872,0.438882,0.30201,GUE,0.100503,minimal
zeta,zeta_42_0352,42352,mid,0.600298,0.183229,3.37236,0.136872,0.438882,0.30201,GUE,0.100503,minimal
zeta,zeta_42_0352,42352,strong,0.602752,0.158888,3.33182,0.151005,0.458354,0.307349,GUE,0.145729,minimal
zeta,zeta_42_0353,42353,raw,0.634817,0.243912,3.661517,0.097111,0.382349,0.285239,GUE,0.0,none
zeta,zeta_42_0353,42353,soft,0.622894,0.212084,3.572789,0.090138,0.397425,0.307286,GUE,0.095477,minimal
zeta,zeta_42_0353,42353,mid,0.622894,0.212084,3.572789,0.090138,0.397425,0.307286,GUE,0.095477,minimal
zeta,zeta_42_0353,42353,strong,0.630681,0.172727,3.378665,0.150691,0.484987,0.334296,GUE,0.160804,minimal
zeta,zeta_42_0354,42354,raw,0.59324,0.217065,3.607549,0.056344,0.376256,0.319912,GUE,0.0,none
zeta,zeta_42_0354,42354,soft,0.58173,0.182945,3.369679,0.126696,0.398807,0.272111,GUE,0.090452,minimal
zeta,zeta_42_0354,42354,mid,0.58173,0.182945,3.369679,0.126696,0.398807,0.272111,GUE,0.090452,minimal
zeta,zeta_42_0354,42354,strong,0.58404,0.157602,3.280416,0.173367,0.434359,0.260992,GUE,0.155779,minimal
zeta,zeta_42_0355,42355,raw,0.626948,0.224652,3.630359,0.086495,0.389698,0.303204,GUE,0.0,none
zeta,zeta_42_0355,42355,soft,0.613791,0.187301,3.370986,0.113568,0.434925,0.321357,GUE,0.115578,minimal
zeta,zeta_42_0355,42355,mid,0.613791,0.187301,3.370986,0.113568,0.434925,0.321357,GUE,0.115578,minimal
zeta,zeta_42_0355,42355,strong,0.623092,0.148745,3.279091,0.178518,0.504146,0.325628,GUE,0.160804,minimal
zeta,zeta_42_0356,42356,raw,0.603328,0.239792,3.67056,0.05201,0.333668,0.281658,GUE,0.0,none
zeta,zeta_42_0356,42356,soft,0.59627,0.206157,3.514763,0.072739,0.402827,0.330088,GUE,0.105528,minimal
zeta,zeta_42_0356,42356,mid,0.59627,0.206157,3.514763,0.072739,0.402827,0.330088,GUE,0.105528,minimal
zeta,zeta_42_0356,42356,strong,0.603173,0.171148,3.406403,0.127889,0.470352,0.342462,GUE,0.165829,minimal
zeta,zeta_42_0357,42357,raw,0.601245,0.214792,3.622711,0.060239,0.378643,0.318405,GUE,0.0,none
zeta,zeta_42_0357,42357,soft,0.589021,0.177786,3.375375,0.132161,0.443467,0.311307,GUE,0.095477,minimal
zeta,zeta_42_0357,42357,mid,0.589021,0.177786,3.375375,0.132161,0.443467,0.311307,GUE,0.095477,minimal
zeta,zeta_42_0357,42357,strong,0.596894,0.146336,3.261931,0.159925,0.478643,0.318719,GUE,0.145729,minimal
zeta,zeta_42_0358,42358,raw,0.622793,0.229815,3.609351,0.072173,0.415578,0.343405,GUE,0.0,none
zeta,zeta_42_0358,42358,soft,0.60678,0.192206,3.446666,0.105528,0.448995,0.343467,GUE,0.090452,minimal
zeta,zeta_42_0358,42358,mid,0.60678,0.192206,3.446666,0.105528,0.448995,0.343467,GUE,0.090452,minimal
zeta,zeta_42_0358,42358,strong,0.614604,0.160721,3.311083,0.147236,0.488945,0.341709,GUE,0.135678,minimal
zeta,zeta_42_0359,42359,raw,0.596192,0.239488,3.696256,0.040892,0.359862,0.31897,GUE,0.0,none
zeta,zeta_42_0359,42359,soft,0.57814,0.202276,3.469832,0.113317,0.401382,0.288065,GUE,0.115578,minimal
zeta,zeta_42_0359,42359,mid,0.57814,0.202276,3.469832,0.113317,0.401382,0.288065,GUE,0.115578,minimal
zeta,zeta_42_0359,42359,strong,0.584735,0.165553,3.382224,0.152073,0.447927,0.295854,GUE,0.165829,minimal
zeta,zeta_42_0360,42360,raw,0.603188,0.210077,3.609346,0.046671,0.385176,0.338505,GUE,0.0,none
zeta,zeta_42_0360,42360,soft,0.590475,0.177259,3.417642,0.127827,0.426005,0.298178,GUE,0.100503,minimal
zeta,zeta_42_0360,42360,mid,0.590475,0.177259,3.417642,0.127827,0.426005,0.298178,GUE,0.100503,minimal
zeta,zeta_42_0360,42360,strong,0.595062,0.148772,3.278085,0.180088,0.470415,0.290327,GUE,0.155779,minimal
zeta,zeta_42_0361,42361,raw,0.617291,0.230539,3.626058,0.064887,0.393028,0.328141,GUE,0.0,none
zeta,zeta_42_0361,42361,soft,0.612932,0.200693,3.365038,0.097802,0.442399,0.344598,GUE,0.085427,minimal
zeta,zeta_42_0361,42361,mid,0.612932,0.200693,3.365038,0.097802,0.442399,0.344598,GUE,0.085427,minimal
zeta,zeta_42_0361,42361,strong,0.615412,0.171818,3.390996,0.12299,0.458668,0.335678,GUE,0.155779,minimal
zeta,zeta_42_0362,42362,raw,0.613267,0.218603,3.616027,0.065829,0.400188,0.334359,GUE,0.0,none
zeta,zeta_42_0362,42362,soft,0.60583,0.185726,3.38856,0.112814,0.450314,0.3375,GUE,0.080402,minimal
zeta,zeta_42_0362,42362,mid,0.60583,0.185726,3.38856,0.112814,0.450314,0.3375,GUE,0.080402,minimal
zeta,zeta_42_0362,42362,strong,0.611036,0.154299,3.293382,0.181281,0.505151,0.323869,GUE,0.155779,minimal
zeta,zeta_42_0363,42363,raw,0.61299,0.229187,3.644694,0.053518,0.373241,0.319724,GUE,0.0,none
zeta,zeta_42_0363,42363,soft,0.603672,0.192012,3.380695,0.090201,0.412751,0.32255,GUE,0.095477,minimal
zeta,zeta_42_0363,42363,mid,0.603672,0.192012,3.380695,0.090201,0.412751,0.32255,GUE,0.095477,minimal
zeta,zeta_42_0363,42363,strong,0.60661,0.148412,3.26818,0.174246,0.479962,0.305716,GUE,0.180905,minimal
zeta,zeta_42_0364,42364,raw,0.615965,0.226545,3.650438,0.071482,0.404962,0.33348,GUE,0.0,none
zeta,zeta_42_0364,42364,soft,0.598113,0.184136,3.447517,0.118216,0.450188,0.331972,GUE,0.120603,minimal
zeta,zeta_42_0364,42364,mid,0.598113,0.184136,3.447517,0.118216,0.450188,0.331972,GUE,0.120603,minimal
zeta,zeta_42_0364,42364,strong,0.607527,0.146225,3.271408,0.163003,0.476005,0.313003,GUE,0.18593,minimal
zeta,zeta_42_0365,42365,raw,0.595867,0.224873,3.65217,0.054648,0.385992,0.331344,GUE,0.0,none
zeta,zeta_42_0365,42365,soft,0.58401,0.180711,3.410978,0.170226,0.431219,0.260992,GUE,0.120603,minimal
zeta,zeta_42_0365,42365,mid,0.58401,0.180711,3.410978,0.170226,0.431219,0.260992,GUE,0.120603,minimal
zeta,zeta_42_0365,42365,strong,0.590037,0.143727,3.237375,0.195791,0.483857,0.288065,GUE,0.165829,minimal
zeta,zeta_42_0366,42366,raw,0.600407,0.208964,3.60601,0.071545,0.384045,0.3125,GUE,0.0,none
zeta,zeta_42_0366,42366,soft,0.589216,0.16622,3.341527,0.166709,0.456281,0.289573,GUE,0.105528,minimal
zeta,zeta_42_0366,42366,mid,0.589216,0.16622,3.341527,0.166709,0.456281,0.289573,GUE,0.105528,minimal
zeta,zeta_42_0366,42366,strong,0.594538,0.131622,3.146755,0.197802,0.505214,0.307412,GUE,0.145729,minimal
zeta,zeta_42_0367,42367,raw,0.584865,0.231848,3.680141,0.043656,0.362751,0.319095,GUE,0.0,none
zeta,zeta_42_0367,42367,soft,0.567544,0.198794,3.511177,0.114322,0.394472,0.280151,GUE,0.085427,minimal
zeta,zeta_42_0367,42367,mid,0.567544,0.198794,3.511177,0.114322,0.394472,0.280151,GUE,0.085427,minimal
zeta,zeta_42_0367,42367,strong,0.573864,0.166784,3.349847,0.159422,0.425565,0.266143,GUE,0.150754,minimal
zeta,zeta_42_0368,42368,raw,0.623181,0.223803,3.609097,0.080653,0.416457,0.335804,GUE,0.0,none
zeta,zeta_42_0368,42368,soft,0.605648,0.187164,3.399665,0.110302,0.44554,0.335239,GUE,0.100503,minimal
zeta,zeta_42_0368,42368,mid,0.605648,0.187164,3.399665,0.110302,0.44554,0.335239,GUE,0.100503,minimal
zeta,zeta_42_0368,42368,strong,0.612109,0.158681,3.326007,0.141897,0.484548,0.342651,GUE,0.190955,minimal
zeta,zeta_42_0369,42369,raw,0.624228,0.217674,3.579685,0.064824,0.402701,0.337877,GUE,0.0,none
zeta,zeta_42_0369,42369,soft,0.605367,0.185225,3.378681,0.113756,0.438317,0.32456,GUE,0.100503,minimal
zeta,zeta_42_0369,42369,mid,0.605367,0.185225,3.378681,0.113756,0.438317,0.32456,GUE,0.100503,minimal
zeta,zeta_42_0369,42369,strong,0.615944,0.157145,3.329528,0.162123,0.492023,0.329899,GUE,0.130653,minimal
zeta,zeta_42_0370,42370,raw,0.606899,0.219779,3.60063,0.069284,0.411621,0.342337,GUE,0.0,none
zeta,zeta_42_0370,42370,soft,0.592724,0.173396,3.382521,0.133543,0.461872,0.328329,GUE,0.120603,minimal
zeta,zeta_42_0370,42370,mid,0.592724,0.173396,3.382521,0.133543,0.461872,0.328329,GUE,0.120603,minimal
zeta,zeta_42_0370,42370,strong,0.59958,0.146364,3.259969,0.170477,0.489447,0.31897,GUE,0.165829,minimal
zeta,zeta_42_0371,42371,raw,0.614696,0.233396,3.638425,0.058354,0.380151,0.321796,GUE,0.0,none
zeta,zeta_42_0371,42371,soft,0.600497,0.197265,3.441015,0.085867,0.423053,0.337186,GUE,0.120603,minimal
zeta,zeta_42_0371,42371,mid,0.600497,0.197265,3.441015,0.085867,0.423053,0.337186,GUE,0.120603,minimal
zeta,zeta_42_0371,42371,strong,0.607269,0.152307,3.245398,0.145038,0.480528,0.33549,GUE,0.175879,minimal
zeta,zeta_42_0372,42372,raw,0.617501,0.219231,3.613824,0.077387,0.391771,0.314384,GUE,0.0,none
zeta,zeta_42_0372,42372,soft,0.61703,0.180338,3.373957,0.123241,0.457098,0.333857,GUE,0.090452,minimal
zeta,zeta_42_0372,42372,mid,0.61703,0.180338,3.373957,0.123241,0.457098,0.333857,GUE,0.090452,minimal
zeta,zeta_42_0372,42372,strong,0.624972,0.142383,3.243685,0.203329,0.518907,0.315578,GUE,0.170854,minimal
zeta,zeta_42_0373,42373,raw,0.626258,0.251918,3.641961,0.125126,0.357789,0.232663,GUE,0.0,none
zeta,zeta_42_0373,42373,soft,0.616232,0.218104,3.464861,0.092714,0.394347,0.301633,GUE,0.110553,minimal
zeta,zeta_42_0373,42373,mid,0.616232,0.218104,3.464861,0.092714,0.394347,0.301633,GUE,0.110553,minimal
zeta,zeta_42_0373,42373,strong,0.624157,0.182375,3.385636,0.143342,0.468593,0.325251,GUE,0.190955,minimal
zeta,zeta_42_0374,42374,raw,0.596717,0.220812,3.635075,0.061495,0.397739,0.336244,GUE,0.0,none
zeta,zeta_42_0374,42374,soft,0.582188,0.18395,3.455698,0.121734,0.448995,0.327261,GUE,0.100503,minimal
zeta,zeta_42_0374,42374,mid,0.582188,0.18395,3.455698,0.121734,0.448995,0.327261,GUE,0.100503,minimal
zeta,zeta_42_0374,42374,strong,0.584969,0.145027,3.213196,0.178392,0.485867,0.307475,GUE,0.160804,minimal
zeta,zeta_42_0375,42375,raw,0.600361,0.232215,3.687414,0.037814,0.367085,0.329271,GUE,0.0,none
zeta,zeta_42_0375,42375,soft,0.596417,0.200968,3.475829,0.095352,0.433543,0.338191,GUE,0.080402,minimal
zeta,zeta_42_0375,42375,mid,0.596417,0.200968,3.475829,0.095352,0.433543,0.338191,GUE,0.080402,minimal
zeta,zeta_42_0375,42375,strong,0.597127,0.168324,3.377574,0.134422,0.45402,0.319598,GUE,0.140704,minimal
zeta,zeta_42_0376,42376,raw,0.638762,0.225727,3.617953,0.089384,0.390766,0.301382,GUE,0.0,none
zeta,zeta_42_0376,42376,soft,0.625853,0.181902,3.389163,0.120289,0.445791,0.325503,GUE,0.115578,minimal
zeta,zeta_42_0376,42376,mid,0.625853,0.181902,3.389163,0.120289,0.445791,0.325503,GUE,0.115578,minimal
zeta,zeta_42_0376,42376,strong,0.633683,0.145212,3.271651,0.196734,0.520163,0.32343,GUE,0.201005,minimal
zeta,zeta_42_0377,42377,raw,0.587235,0.226424,3.624548,0.060364,0.354209,0.293844,GUE,0.0,none
zeta,zeta_42_0377,42377,soft,0.571206,0.183794,3.376694,0.134045,0.420666,0.286621,GUE,0.100503,minimal
zeta,zeta_42_0377,42377,mid,0.571206,0.183794,3.376694,0.134045,0.420666,0.286621,GUE,0.100503,minimal
zeta,zeta_42_0377,42377,strong,0.576787,0.143596,3.299542,0.188882,0.463819,0.274937,GUE,0.175879,minimal
zeta,zeta_42_0378,42378,raw,0.623352,0.218555,3.605266,0.067148,0.401005,0.333857,GUE,0.0,none
zeta,zeta_42_0378,42378,soft,0.622073,0.1943,3.455154,0.107789,0.430151,0.322362,GUE,0.060302,minimal
zeta,zeta_42_0378,42378,mid,0.622073,0.1943,3.455154,0.107789,0.430151,0.322362,GUE,0.060302,minimal
zeta,zeta_42_0378,42378,strong,0.624942,0.157895,3.354758,0.155967,0.48706,0.331093,GUE,0.130653,minimal
zeta,zeta_42_0379,42379,raw,0.588147,0.235641,3.675707,0.055653,0.35044,0.294786,GUE,0.0,none
zeta,zeta_42_0379,42379,soft,0.581198,0.203946,3.518301,0.116897,0.37054,0.253643,GUE,0.090452,minimal
zeta,zeta_42_0379,42379,mid,0.581198,0.203946,3.518301,0.116897,0.37054,0.253643,GUE,0.090452,minimal
zeta,zeta_42_0379,42379,strong,0.587314,0.171469,3.410909,0.152575,0.416897,0.264322,GUE,0.145729,minimal
zeta,zeta_42_0380,42380,raw,0.611315,0.246836,3.702344,0.069724,0.361935,0.292211,GUE,0.0,none
zeta,zeta_42_0380,42380,soft,0.59859,0.2128,3.476299,0.09108,0.400503,0.309422,GUE,0.115578,minimal
zeta,zeta_42_0380,42380,mid,0.59859,0.2128,3.476299,0.09108,0.400503,0.309422,GUE,0.115578,minimal
zeta,zeta_42_0380,42380,strong,0.603584,0.184666,3.439211,0.117085,0.438819,0.321734,GUE,0.135678,minimal
zeta,zeta_42_0381,42381,raw,0.632284,0.242796,3.66565,0.096294,0.383229,0.286935,GUE,0.0,none
zeta,zeta_42_0381,42381,soft,0.630956,0.210189,3.535275,0.12343,0.437312,0.313882,GUE,0.090452,minimal
zeta,zeta_42_0381,42381,mid,0.630956,0.210189,3.535275,0.12343,0.437312,0.313882,GUE,0.090452,minimal
zeta,zeta_42_0381,42381,strong,0.635179,0.167716,3.39319,0.16608,0.504648,0.338568,GUE,0.175879,minimal
zeta,zeta_42_0382,42382,raw,0.601764,0.224073,3.667494,0.031156,0.373869,0.342714,GUE,0.0,none
zeta,zeta_42_0382,42382,soft,0.587319,0.183586,3.431313,0.129648,0.429146,0.299497,GUE,0.115578,minimal
zeta,zeta_42_0382,42382,mid,0.587319,0.183586,3.431313,0.129648,0.429146,0.299497,GUE,0.115578,minimal
zeta,zeta_42_0382,42382,strong,0.594118,0.150981,3.289595,0.175188,0.453141,0.277952,GUE,0.165829,minimal
zeta,zeta_42_0383,42383,raw,0.610744,0.206284,3.488833,0.086621,0.429523,0.342902,GUE,0.0,none
zeta,zeta_42_0383,42383,soft,0.608574,0.171964,3.279343,0.132035,0.47142,0.339384,GUE,0.085427,minimal
zeta,zeta_42_0383,42383,mid,0.608574,0.171964,3.279343,0.132035,0.47142,0.339384,GUE,0.085427,minimal
zeta,zeta_42_0383,42383,strong,0.609478,0.135545,3.149876,0.181281,0.520038,0.338756,GUE,0.160804,minimal
zeta,zeta_42_0384,42384,raw,0.613863,0.24614,3.687324,0.072111,0.369347,0.297236,GUE,0.0,none
zeta,zeta_42_0384,42384,soft,0.599036,0.21337,3.513729,0.073116,0.389447,0.316332,GUE,0.110553,minimal
zeta,zeta_42_0384,42384,mid,0.599036,0.21337,3.513729,0.073116,0.389447,0.316332,GUE,0.110553,minimal
zeta,zeta_42_0384,42384,strong,0.605796,0.173115,3.346623,0.135992,0.447173,0.311181,GUE,0.19598,minimal
zeta,zeta_42_0385,42385,raw,0.595752,0.218229,3.599,0.048178,0.375251,0.327073,GUE,0.0,none
zeta,zeta_42_0385,42385,soft,0.585277,0.177836,3.366635,0.124686,0.440578,0.315892,GUE,0.090452,minimal
zeta,zeta_42_0385,42385,mid,0.585277,0.177836,3.366635,0.124686,0.440578,0.315892,GUE,0.090452,minimal
zeta,zeta_42_0385,42385,strong,0.592971,0.148719,3.279268,0.171294,0.481658,0.310364,GUE,0.145729,minimal
zeta,zeta_42_0386,42386,raw,0.609905,0.213857,3.599496,0.050188,0.390327,0.340138,GUE,0.0,none
zeta,zeta_42_0386,42386,soft,0.60126,0.182999,3.346774,0.128015,0.448869,0.320854,GUE,0.095477,minimal
zeta,zeta_42_0386,42386,mid,0.60126,0.182999,3.346774,0.128015,0.448869,0.320854,GUE,0.095477,minimal
zeta,zeta_42_0386,42386,strong,0.607899,0.149922,3.256362,0.174121,0.493907,0.319786,GUE,0.160804,minimal
zeta,zeta_42_0387,42387,raw,0.620699,0.225862,3.614314,0.065578,0.376508,0.31093,GUE,0.0,none
zeta,zeta_42_0387,42387,soft,0.612122,0.192082,3.420999,0.098492,0.421545,0.323053,GUE,0.105528,minimal
zeta,zeta_42_0387,42387,mid,0.612122,0.192082,3.420999,0.098492,0.421545,0.323053,GUE,0.105528,minimal
zeta,zeta_42_0387,42387,strong,0.621633,0.150787,3.289664,0.166269,0.506093,0.339824,GUE,0.175879,minimal
zeta,zeta_42_0388,42388,raw,0.599249,0.231572,3.649288,0.034862,0.353832,0.31897,GUE,0.0,none
zeta,zeta_42_0388,42388,soft,0.583835,0.192404,3.441066,0.125188,0.396796,0.271608,GUE,0.110553,minimal
zeta,zeta_42_0388,42388,mid,0.583835,0.192404,3.441066,0.125188,0.396796,0.271608,GUE,0.110553,minimal
zeta,zeta_42_0388,42388,strong,0.587387,0.157124,3.278627,0.190327,0.444221,0.253894,GUE,0.175879,minimal
zeta,zeta_42_0389,42389,raw,0.607702,0.211086,3.528551,0.063128,0.403204,0.340075,GUE,0.0,none
zeta,zeta_42_0389,42389,soft,0.599578,0.172281,3.21274,0.154209,0.454711,0.300503,GUE,0.110553,minimal
zeta,zeta_42_0389,42389,mid,0.599578,0.172281,3.21274,0.154209,0.454711,0.300503,GUE,0.110553,minimal
zeta,zeta_42_0389,42389,strong,0.603373,0.140516,3.227125,0.18147,0.502324,0.320854,GUE,0.175879,minimal
zeta,zeta_42_0390,42390,raw,0.616696,0.223457,3.655787,0.057538,0.382286,0.324749,GUE,0.0,none
zeta,zeta_42_0390,42390,soft,0.60452,0.187583,3.452606,0.115452,0.424749,0.309296,GUE,0.105528,minimal
zeta,zeta_42_0390,42390,mid,0.60452,0.187583,3.452606,0.115452,0.424749,0.309296,GUE,0.105528,minimal
zeta,zeta_42_0390,42390,strong,0.609865,0.158272,3.2667,0.148995,0.46206,0.313065,GUE,0.175879,minimal
zeta,zeta_42_0391,42391,raw,0.611685,0.230653,3.617234,0.048807,0.377324,0.328518,GUE,0.0,none
zeta,zeta_42_0391,42391,soft,0.598067,0.184392,3.407215,0.11093,0.43103,0.320101,GUE,0.115578,minimal
zeta,zeta_42_0391,42391,mid,0.598067,0.184392,3.407215,0.11093,0.43103,0.320101,GUE,0.115578,minimal
zeta,zeta_42_0391,42391,strong,0.605661,0.153839,3.364472,0.147299,0.480779,0.33348,GUE,0.165829,minimal
zeta,zeta_42_0392,42392,raw,0.588231,0.223128,3.6685,0.061872,0.358731,0.296859,GUE,0.0,none
zeta,zeta_42_0392,42392,soft,0.566387,0.174999,3.420976,0.186558,0.423304,0.236746,GUE,0.140704,minimal
zeta,zeta_42_0392,42392,mid,0.566387,0.174999,3.420976,0.186558,0.423304,0.236746,GUE,0.140704,minimal
zeta,zeta_42_0392,42392,strong,0.580272,0.149476,3.277424,0.20358,0.469033,0.265452,GUE,0.165829,minimal
zeta,zeta_42_0393,42393,raw,0.616988,0.230838,3.656952,0.053706,0.388442,0.334736,GUE,0.0,none
zeta,zeta_42_0393,42393,soft,0.602101,0.197376,3.510693,0.089824,0.422425,0.332601,GUE,0.075377,minimal
zeta,zeta_42_0393,42393,mid,0.602101,0.197376,3.510693,0.089824,0.422425,0.332601,GUE,0.075377,minimal
zeta,zeta_42_0393,42393,strong,0.610368,0.159264,3.312126,0.151193,0.49108,0.339887,GUE,0.150754,minimal
zeta,zeta_42_0394,42394,raw,0.590177,0.232336,3.669875,0.041897,0.347927,0.30603,GUE,0.0,none
zeta,zeta_42_0394,42394,soft,0.577769,0.191633,3.466548,0.120917,0.396357,0.27544,GUE,0.100503,minimal
zeta,zeta_42_0394,42394,mid,0.577769,0.191633,3.466548,0.120917,0.396357,0.27544,GUE,0.100503,minimal
zeta,zeta_42_0394,42394,strong,0.583184,0.152729,3.306534,0.190075,0.45,0.259925,GUE,0.165829,minimal
zeta,zeta_42_0395,42395,raw,0.605698,0.225947,3.652978,0.048995,0.380967,0.331972,GUE,0.0,none
zeta,zeta_42_0395,42395,soft,0.600249,0.19161,3.447063,0.107475,0.414322,0.306847,GUE,0.100503,minimal
zeta,zeta_42_0395,42395,mid,0.600249,0.19161,3.447063,0.107475,0.414322,0.306847,GUE,0.100503,minimal
zeta,zeta_42_0395,42395,strong,0.606377,0.151542,3.28544,0.153455,0.477261,0.323807,GUE,0.155779,minimal
zeta,zeta_42_0396,42396,raw,0.620033,0.229297,3.619257,0.060616,0.39598,0.335364,GUE,0.0,none
zeta,zeta_42_0396,42396,soft,0.595398,0.183998,3.390099,0.123618,0.43951,0.315892,GUE,0.150754,minimal
zeta,zeta_42_0396,42396,mid,0.595398,0.183998,3.390099,0.123618,0.43951,0.315892,GUE,0.150754,minimal
zeta,zeta_42_0396,42396,strong,0.605519,0.157097,3.322939,0.162437,0.465766,0.303329,GUE,0.190955,minimal
zeta,zeta_42_0397,42397,raw,0.608614,0.230414,3.648852,0.076759,0.37255,0.295791,GUE,0.0,none
zeta,zeta_42_0397,42397,soft,0.594855,0.193306,3.390864,0.123744,0.425817,0.302073,GUE,0.105528,minimal
zeta,zeta_42_0397,42397,mid,0.594855,0.193306,3.390864,0.123744,0.425817,0.302073,GUE,0.105528,minimal
zeta,zeta_42_0397,42397,strong,0.598542,0.163742,3.240016,0.194535,0.465578,0.271043,GUE,0.20603,minimal
zeta,zeta_42_0398,42398,raw,0.603652,0.241852,3.6487,0.045477,0.363756,0.318279,GUE,0.0,none
zeta,zeta_42_0398,42398,soft,0.590802,0.207342,3.50771,0.074497,0.397613,0.323116,GUE,0.110553,minimal
zeta,zeta_42_0398,42398,mid,0.590802,0.207342,3.50771,0.074497,0.397613,0.323116,GUE,0.110553,minimal
zeta,zeta_42_0398,42398,strong,0.596741,0.162797,3.340765,0.173116,0.445729,0.272613,GUE,0.21608,minimal
zeta,zeta_42_0399,42399,raw,0.629038,0.211473,3.551112,0.085992,0.418656,0.332663,GUE,0.0,none
zeta,zeta_42_0399,42399,soft,0.620538,0.167243,3.288943,0.159359,0.494912,0.335553,GUE,0.110553,minimal
zeta,zeta_42_0399,42399,mid,0.620538,0.167243,3.288943,0.159359,0.494912,0.335553,GUE,0.110553,minimal
zeta,zeta_42_0399,42399,strong,0.622888,0.131782,3.138006,0.217714,0.556219,0.338505,GUE,0.165829,minimal
zeta,zeta_42_0400,42400,raw,0.614454,0.239911,3.603578,0.080842,0.380779,0.299937,GUE,0.0,none
zeta,zeta_42_0400,42400,soft,0.605538,0.209251,3.399448,0.088003,0.405025,0.317023,GUE,0.075377,minimal
zeta,zeta_42_0400,42400,mid,0.605538,0.209251,3.399448,0.088003,0.405025,0.317023,GUE,0.075377,minimal
zeta,zeta_42_0400,42400,strong,0.61349,0.170852,3.349027,0.127324,0.464761,0.337437,GUE,0.160804,minimal
zeta,zeta_42_0401,42401,raw,0.607013,0.221404,3.642243,0.057161,0.384862,0.327701,GUE,0.0,none
zeta,zeta_42_0401,42401,soft,0.596775,0.183772,3.374836,0.119221,0.445163,0.325942,GUE,0.100503,minimal
zeta,zeta_42_0401,42401,mid,0.596775,0.183772,3.374836,0.119221,0.445163,0.325942,GUE,0.100503,minimal
zeta,zeta_42_0401,42401,strong,0.60419,0.150523,3.200779,0.20044,0.517085,0.316646,GUE,0.18593,minimal
zeta,zeta_42_0402,42402,raw,0.597853,0.236102,3.635843,0.045477,0.367211,0.321734,GUE,0.0,none
zeta,zeta_42_0402,42402,soft,0.580164,0.194677,3.409507,0.118467,0.425314,0.306847,GUE,0.105528,minimal
zeta,zeta_42_0402,42402,mid,0.580164,0.194677,3.409507,0.118467,0.425314,0.306847,GUE,0.105528,minimal
zeta,zeta_42_0402,42402,strong,0.585714,0.16299,3.321226,0.165892,0.459673,0.293781,GUE,0.180905,minimal
zeta,zeta_42_0403,42403,raw,0.621771,0.222455,3.629021,0.074435,0.398367,0.323932,GUE,0.0,none
zeta,zeta_42_0403,42403,soft,0.61586,0.186623,3.424594,0.127513,0.442714,0.315201,GUE,0.110553,minimal
zeta,zeta_42_0403,42403,mid,0.61586,0.186623,3.424594,0.127513,0.442714,0.315201,GUE,0.110553,minimal
zeta,zeta_42_0403,42403,strong,0.621448,0.148524,3.26163,0.145163,0.483354,0.338191,GUE,0.175879,minimal
zeta,zeta_42_0404,42404,raw,0.616481,0.215016,3.607719,0.062751,0.384611,0.321859,GUE,0.0,none
zeta,zeta_42_0404,42404,soft,0.605699,0.18081,3.344424,0.130905,0.424812,0.293907,GUE,0.100503,minimal
zeta,zeta_42_0404,42404,mid,0.605699,0.18081,3.344424,0.130905,0.424812,0.293907,GUE,0.100503,minimal
zeta,zeta_42_0404,42404,strong,0.611149,0.157901,3.289739,0.151005,0.491646,0.340641,GUE,0.145729,minimal
zeta,zeta_42_0405,42405,raw,0.587628,0.237008,3.642973,0.03907,0.337877,0.298807,GUE,0.0,none
zeta,zeta_42_0405,42405,soft,0.580157,0.204922,3.484066,0.107789,0.368028,0.260239,GUE,0.095477,minimal
zeta,zeta_42_0405,42405,mid,0.580157,0.204922,3.484066,0.107789,0.368028,0.260239,GUE,0.095477,minimal
zeta,zeta_42_0405,42405,strong,0.585315,0.174146,3.408005,0.164447,0.417462,0.253015,GUE,0.155779,minimal
zeta,zeta_42_0406,42406,raw,0.619374,0.235719,3.62759,0.069472,0.365766,0.296294,GUE,0.0,none
zeta,zeta_42_0406,42406,soft,0.61108,0.194814,3.475689,0.088003,0.431093,0.34309,GUE,0.105528,minimal
zeta,zeta_42_0406,42406,mid,0.61108,0.194814,3.475689,0.088003,0.431093,0.34309,GUE,0.105528,minimal
zeta,zeta_42_0406,42406,strong,0.620055,0.152949,3.328118,0.177889,0.511746,0.333857,GUE,0.165829,minimal
zeta,zeta_42_0407,42407,raw,0.610514,0.227929,3.644807,0.055779,0.366143,0.310364,GUE,0.0,none
zeta,zeta_42_0407,42407,soft,0.599899,0.192364,3.43357,0.10245,0.401319,0.298869,GUE,0.115578,minimal
zeta,zeta_42_0407,42407,mid,0.599899,0.192364,3.43357,0.10245,0.401319,0.298869,GUE,0.115578,minimal
zeta,zeta_42_0407,42407,strong,0.607643,0.155935,3.305339,0.146043,0.487312,0.341269,GUE,0.175879,minimal
