type,block_id,seed,intensity,r_mean,r_std,r_entropy,ks_gue,ks_poi,ks_margin,vote,reducer_ks,reducer_mode
gue,gue_80000_0043,80000043,soft,0.633577,0.197326,3.405487,0.125,0.458982,0.333982,GUE,0.080402,minimal
gue,gue_80000_0043,80000043,mid,0.633577,0.197326,3.405487,0.125,0.458982,0.333982,GUE,0.080402,minimal
gue,gue_80000_0043,80000043,strong,0.63813,0.164976,3.345884,0.170226,0.509234,0.339008,GUE,0.160804,minimal
gue,gue_80000_0044,80000044,raw,0.582188,0.255525,3.678896,0.072299,0.318342,0.246043,GUE,0.0,none
gue,gue_80000_0044,80000044,soft,0.571801,0.228267,3.514033,0.090138,0.349623,0.259485,GUE,0.075377,minimal
gue,gue_80000_0044,80000044,mid,0.571801,0.228267,3.514033,0.090138,0.349623,0.259485,GUE,0.075377,minimal
gue,gue_80000_0044,80000044,strong,0.5757,0.183683,3.483091,0.136935,0.386621,0.249686,GUE,0.145729,minimal
gue,gue_80000_0045,80000045,raw,0.599686,0.225718,3.605315,0.058103,0.36696,0.308857,GUE,0.0,none
gue,gue_80000_0045,80000045,soft,0.592008,0.18582,3.348353,0.124372,0.431533,0.307161,GUE,0.090452,minimal
gue,gue_80000_0045,80000045,mid,0.592008,0.18582,3.348353,0.124372,0.431533,0.307161,GUE,0.090452,minimal
gue,gue_80000_0045,80000045,strong,0.595168,0.157187,3.308291,0.155088,0.483291,0.328204,GUE,0.140704,minimal
gue,gue_80000_0046,80000046,raw,0.571222,0.232185,3.66637,0.084987,0.317211,0.232224,GUE,0.0,none
gue,gue_80000_0046,80000046,soft,0.552299,0.184768,3.350342,0.193467,0.365578,0.172111,GUE,0.115578,minimal
gue,gue_80000_0046,80000046,mid,0.552299,0.184768,3.350342,0.193467,0.365578,0.172111,GUE,0.115578,minimal
gue,gue_80000_0046,80000046,strong,0.561352,0.151734,3.323746,0.209485,0.422676,0.213191,GUE,0.175879,minimal
gue,gue_80000_0047,80000047,raw,0.597093,0.226984,3.614537,0.049435,0.381281,0.331847,GUE,0.0,none
gue,gue_80000_0047,80000047,soft,0.579538,0.187436,3.395117,0.109736,0.430779,0.321043,GUE,0.100503,minimal
gue,gue_80000_0047,80000047,mid,0.579538,0.187436,3.395117,0.109736,0.430779,0.321043,GUE,0.100503,minimal
gue,gue_80000_0047,80000047,strong,0.583204,0.156137,3.335189,0.164824,0.460113,0.295289,GUE,0.165829,minimal
gue,gue_80000_0048,80000048,raw,0.626306,0.231838,3.66097,0.07745,0.405151,0.327701,GUE,0.0,none
gue,gue_80000_0048,80000048,soft,0.620836,0.192947,3.473371,0.126068,0.455402,0.329334,GUE,0.100503,minimal
gue,gue_80000_0048,80000048,mid,0.620836,0.192947,3.473371,0.126068,0.455402,0.329334,GUE,0.100503,minimal
gue,gue_80000_0048,80000048,strong,0.627336,0.158141,3.281009,0.205151,0.521922,0.316771,GUE,0.211055,minimal
gue,gue_80000_0049,80000049,raw,0.582712,0.2478,3.630339,0.082412,0.303329,0.220917,GUE,0.0,none
gue,gue_80000_0049,80000049,soft,0.576393,0.216366,3.496583,0.095352,0.346859,0.251508,GUE,0.085427,minimal
gue,gue_80000_0049,80000049,mid,0.576393,0.216366,3.496583,0.095352,0.346859,0.251508,GUE,0.085427,minimal
gue,gue_80000_0049,80000049,strong,0.575765,0.187668,3.456804,0.153518,0.380402,0.226884,GUE,0.170854,minimal
poisson,poisson_90000_0000,90000000,raw,0.399437,0.27782,3.711451,0.323116,0.048807,-0.274309,POISSON,0.0,none
poisson,poisson_90000_0000,90000000,soft,0.362055,0.210482,3.44805,0.388254,0.148807,-0.239447,POISSON,0.145729,minimal
poisson,poisson_90000_0000,90000000,mid,0.362055,0.210482,3.44805,0.388254,0.148807,-0.239447,POISSON,0.145729,minimal
poisson,poisson_90000_0000,90000000,strong,0.363994,0.166882,3.365005,0.445415,0.197927,-0.247487,POISSON,0.221106,minimal
poisson,poisson_90000_0001,90000001,raw,0.427225,0.273929,3.771866,0.309548,0.114761,-0.194786,POISSON,0.0,none
poisson,poisson_90000_0001,90000001,soft,0.39182,0.216568,3.5008,0.348932,0.170038,-0.178894,POISSON,0.115578,minimal
poisson,poisson_90000_0001,90000001,mid,0.39182,0.216568,3.5008,0.348932,0.170038,-0.178894,POISSON,0.115578,minimal
poisson,poisson_90000_0001,90000001,strong,0.398814,0.166142,3.389077,0.405905,0.236118,-0.169786,POISSON,0.190955,minimal
poisson,poisson_90000_0002,90000002,raw,0.375981,0.294911,3.69972,0.384045,0.06407,-0.319975,POISSON,0.0,none
poisson,poisson_90000_0002,90000002,soft,0.325132,0.228431,3.563347,0.445729,0.133857,-0.311872,POISSON,0.115578,minimal
poisson,poisson_90000_0002,90000002,mid,0.325132,0.228431,3.563347,0.445729,0.133857,-0.311872,POISSON,0.115578,minimal
poisson,poisson_90000_0002,90000002,strong,0.33382,0.192949,3.440667,0.45647,0.180276,-0.276193,POISSON,0.155779,minimal
poisson,poisson_90000_0003,90000003,raw,0.399341,0.305076,3.771997,0.359045,0.060239,-0.298807,POISSON,0.0,none
poisson,poisson_90000_0003,90000003,soft,0.377888,0.250768,3.592572,0.362374,0.069849,-0.292525,POISSON,0.110553,minimal
poisson,poisson_90000_0003,90000003,mid,0.377888,0.250768,3.592572,0.362374,0.069849,-0.292525,POISSON,0.110553,minimal
poisson,poisson_90000_0003,90000003,strong,0.375292,0.210361,3.554183,0.379774,0.121294,-0.25848,POISSON,0.180905,minimal
poisson,poisson_90000_0004,90000004,raw,0.367764,0.281573,3.683534,0.392525,0.061935,-0.33059,POISSON,0.0,none
poisson,poisson_90000_0004,90000004,soft,0.337213,0.223565,3.494826,0.415264,0.125251,-0.290013,POISSON,0.110553,minimal
poisson,poisson_90000_0004,90000004,mid,0.337213,0.223565,3.494826,0.415264,0.125251,-0.290013,POISSON,0.110553,minimal
poisson,poisson_90000_0004,90000004,strong,0.340942,0.184862,3.418786,0.453832,0.165138,-0.288693,POISSON,0.155779,minimal
poisson,poisson_90000_0005,90000005,raw,0.403552,0.279671,3.765977,0.316332,0.069284,-0.247048,POISSON,0.0,none
poisson,poisson_90000_0005,90000005,soft,0.373168,0.227693,3.606595,0.388945,0.095854,-0.29309,POISSON,0.090452,minimal
poisson,poisson_90000_0005,90000005,mid,0.373168,0.227693,3.606595,0.388945,0.095854,-0.29309,POISSON,0.090452,minimal
poisson,poisson_90000_0005,90000005,strong,0.378583,0.195156,3.500018,0.407286,0.164322,-0.242965,POISSON,0.155779,minimal
poisson,poisson_90000_0006,90000006,raw,0.359358,0.261701,3.713185,0.383543,0.071545,-0.311997,POISSON,0.0,none
poisson,poisson_90000_0006,90000006,soft,0.324433,0.212579,3.489713,0.445415,0.146168,-0.299246,POISSON,0.085427,minimal
poisson,poisson_90000_0006,90000006,mid,0.324433,0.212579,3.489713,0.445415,0.146168,-0.299246,POISSON,0.085427,minimal
poisson,poisson_90000_0006,90000006,strong,0.329073,0.186673,3.428941,0.488442,0.189636,-0.298807,POISSON,0.170854,minimal
poisson,poisson_90000_0007,90000007,raw,0.400326,0.288014,3.759165,0.34108,0.044724,-0.296357,POISSON,0.0,none
poisson,poisson_90000_0007,90000007,soft,0.370899,0.226709,3.524265,0.379146,0.100754,-0.278392,POISSON,0.120603,minimal
poisson,poisson_90000_0007,90000007,mid,0.370899,0.226709,3.524265,0.379146,0.100754,-0.278392,POISSON,0.120603,minimal
poisson,poisson_90000_0007,90000007,strong,0.369639,0.18313,3.396895,0.414573,0.187374,-0.227198,POISSON,0.20603,minimal
poisson,poisson_90000_0008,90000008,raw,0.404504,0.28398,3.704324,0.350377,0.062437,-0.28794,POISSON,0.0,none
poisson,poisson_90000_0008,90000008,soft,0.352385,0.215823,3.460542,0.423869,0.108606,-0.315264,POISSON,0.135678,minimal
poisson,poisson_90000_0008,90000008,mid,0.352385,0.215823,3.460542,0.423869,0.108606,-0.315264,POISSON,0.135678,minimal
poisson,poisson_90000_0008,90000008,strong,0.364425,0.173183,3.386365,0.420729,0.182286,-0.238442,POISSON,0.20603,minimal
poisson,poisson_90000_0009,90000009,raw,0.366704,0.29301,3.666133,0.409045,0.065389,-0.343656,POISSON,0.0,none
poisson,poisson_90000_0009,90000009,soft,0.337229,0.245078,3.476727,0.439196,0.105276,-0.33392,POISSON,0.080402,minimal
poisson,poisson_90000_0009,90000009,mid,0.337229,0.245078,3.476727,0.439196,0.105276,-0.33392,POISSON,0.080402,minimal
poisson,poisson_90000_0009,90000009,strong,0.336581,0.208056,3.498628,0.427261,0.128266,-0.298995,POISSON,0.145729,minimal
poisson,poisson_90000_0010,90000010,raw,0.370214,0.308525,3.665669,0.410427,0.101068,-0.309359,POISSON,0.0,none
poisson,poisson_90000_0010,90000010,soft,0.33863,0.267879,3.522047,0.458668,0.115578,-0.34309,POISSON,0.075377,minimal
poisson,poisson_90000_0010,90000010,mid,0.33863,0.267879,3.522047,0.458668,0.115578,-0.34309,POISSON,0.075377,minimal
poisson,poisson_90000_0010,90000010,strong,0.343813,0.22294,3.568561,0.430088,0.100754,-0.329334,POISSON,0.160804,minimal
poisson,poisson_90000_0011,90000011,raw,0.375534,0.296266,3.681102,0.374183,0.088191,-0.285992,POISSON,0.0,none
poisson,poisson_90000_0011,90000011,soft,0.332633,0.238396,3.491365,0.408794,0.121106,-0.287688,POISSON,0.105528,minimal
poisson,poisson_90000_0011,90000011,mid,0.332633,0.238396,3.491365,0.408794,0.121106,-0.287688,POISSON,0.105528,minimal
poisson,poisson_90000_0011,90000011,strong,0.337412,0.1974,3.439373,0.456595,0.182601,-0.273995,POISSON,0.175879,minimal
poisson,poisson_90000_0012,90000012,raw,0.404128,0.277987,3.794504,0.313065,0.050628,-0.262437,POISSON,0.0,none
poisson,poisson_90000_0012,90000012,soft,0.375392,0.229564,3.637145,0.376759,0.120226,-0.256533,POISSON,0.095477,minimal
poisson,poisson_90000_0012,90000012,mid,0.375392,0.229564,3.637145,0.376759,0.120226,-0.256533,POISSON,0.095477,minimal
poisson,poisson_90000_0012,90000012,strong,0.382049,0.193904,3.438707,0.429334,0.163756,-0.265578,POISSON,0.145729,minimal
poisson,poisson_90000_0013,90000013,raw,0.408356,0.295449,3.740628,0.341897,0.058417,-0.28348,POISSON,0.0,none
poisson,poisson_90000_0013,90000013,soft,0.378532,0.236891,3.574433,0.356721,0.090389,-0.266332,POISSON,0.120603,minimal
poisson,poisson_90000_0013,90000013,mid,0.378532,0.236891,3.574433,0.356721,0.090389,-0.266332,POISSON,0.120603,minimal
poisson,poisson_90000_0013,90000013,strong,0.387045,0.192671,3.397188,0.386683,0.159987,-0.226696,POISSON,0.175879,minimal
poisson,poisson_90000_0014,90000014,raw,0.418408,0.295053,3.760618,0.317211,0.063379,-0.253832,POISSON,0.0,none
poisson,poisson_90000_0014,90000014,soft,0.3732,0.225949,3.576999,0.365201,0.091018,-0.274183,POISSON,0.135678,minimal
poisson,poisson_90000_0014,90000014,mid,0.3732,0.225949,3.576999,0.365201,0.091018,-0.274183,POISSON,0.135678,minimal
poisson,poisson_90000_0014,90000014,strong,0.380288,0.18176,3.423687,0.397676,0.186495,-0.211181,POISSON,0.19598,minimal
poisson,poisson_90000_0015,90000015,raw,0.421018,0.294911,3.756081,0.341457,0.068844,-0.272613,POISSON,0.0,none
poisson,poisson_90000_0015,90000015,soft,0.387117,0.236702,3.581403,0.358166,0.110427,-0.247739,POISSON,0.120603,minimal
poisson,poisson_90000_0015,90000015,mid,0.387117,0.236702,3.581403,0.358166,0.110427,-0.247739,POISSON,0.120603,minimal
poisson,poisson_90000_0015,90000015,strong,0.38936,0.196479,3.454606,0.372299,0.157915,-0.214384,POISSON,0.175879,minimal
poisson,poisson_90000_0016,90000016,raw,0.379719,0.281219,3.720115,0.349246,0.043656,-0.30559,POISSON,0.0,none
poisson,poisson_90000_0016,90000016,soft,0.347724,0.216159,3.486369,0.412312,0.137626,-0.274686,POISSON,0.120603,minimal
poisson,poisson_90000_0016,90000016,mid,0.347724,0.216159,3.486369,0.412312,0.137626,-0.274686,POISSON,0.120603,minimal
poisson,poisson_90000_0016,90000016,strong,0.351362,0.187162,3.442439,0.423555,0.165704,-0.257852,POISSON,0.175879,minimal
poisson,poisson_90000_0017,90000017,raw,0.365314,0.289165,3.678595,0.401319,0.076759,-0.32456,POISSON,0.0,none
poisson,poisson_90000_0017,90000017,soft,0.333417,0.239406,3.52816,0.471671,0.137312,-0.334359,POISSON,0.085427,minimal
poisson,poisson_90000_0017,90000017,mid,0.333417,0.239406,3.52816,0.471671,0.137312,-0.334359,POISSON,0.085427,minimal
poisson,poisson_90000_0017,90000017,strong,0.337178,0.196814,3.473109,0.502952,0.171482,-0.33147,POISSON,0.18593,minimal
poisson,poisson_90000_0018,90000018,raw,0.34461,0.273432,3.583454,0.445226,0.102136,-0.34309,POISSON,0.0,none
poisson,poisson_90000_0018,90000018,soft,0.308673,0.222012,3.423025,0.529523,0.186997,-0.342525,POISSON,0.100503,minimal
poisson,poisson_90000_0018,90000018,mid,0.308673,0.222012,3.423025,0.529523,0.186997,-0.342525,POISSON,0.100503,minimal
poisson,poisson_90000_0018,90000018,strong,0.31385,0.191124,3.374595,0.529774,0.204648,-0.325126,POISSON,0.180905,minimal
poisson,poisson_90000_0019,90000019,raw,0.381813,0.272622,3.706823,0.375188,0.048618,-0.32657,POISSON,0.0,none
poisson,poisson_90000_0019,90000019,soft,0.344362,0.205708,3.468362,0.43549,0.164196,-0.271294,POISSON,0.120603,minimal
poisson,poisson_90000_0019,90000019,mid,0.344362,0.205708,3.468362,0.43549,0.164196,-0.271294,POISSON,0.120603,minimal
poisson,poisson_90000_0019,90000019,strong,0.349788,0.17301,3.43556,0.461181,0.185992,-0.275188,POISSON,0.160804,minimal
poisson,poisson_90000_0020,90000020,raw,0.391702,0.264803,3.745806,0.358982,0.057538,-0.301445,POISSON,0.0,none
poisson,poisson_90000_0020,90000020,soft,0.352163,0.195605,3.466633,0.460364,0.163379,-0.296985,POISSON,0.135678,minimal
poisson,poisson_90000_0020,90000020,mid,0.352163,0.195605,3.466633,0.460364,0.163379,-0.296985,POISSON,0.135678,minimal
poisson,poisson_90000_0020,90000020,strong,0.361396,0.15731,3.26672,0.463191,0.216332,-0.246859,POISSON,0.190955,minimal
poisson,poisson_90000_0021,90000021,raw,0.340276,0.259228,3.622558,0.417462,0.092776,-0.324686,POISSON,0.0,none
poisson,poisson_90000_0021,90000021,soft,0.310486,0.201829,3.433334,0.472425,0.186244,-0.286181,POISSON,0.095477,minimal
poisson,poisson_90000_0021,90000021,mid,0.310486,0.201829,3.433334,0.472425,0.186244,-0.286181,POISSON,0.095477,minimal
poisson,poisson_90000_0021,90000021,strong,0.311982,0.165829,3.394189,0.520603,0.224121,-0.296482,POISSON,0.150754,minimal
poisson,poisson_90000_0022,90000022,raw,0.4044,0.279605,3.716771,0.315327,0.077073,-0.238254,POISSON,0.0,none
poisson,poisson_90000_0022,90000022,soft,0.366207,0.213714,3.48985,0.430905,0.151633,-0.279271,POISSON,0.125628,minimal
poisson,poisson_90000_0022,90000022,mid,0.366207,0.213714,3.48985,0.430905,0.151633,-0.279271,POISSON,0.125628,minimal
poisson,poisson_90000_0022,90000022,strong,0.374651,0.182068,3.452545,0.417651,0.162312,-0.255339,POISSON,0.155779,minimal
poisson,poisson_90000_0023,90000023,raw,0.421628,0.288716,3.746066,0.333857,0.077198,-0.256658,POISSON,0.0,none
poisson,poisson_90000_0023,90000023,soft,0.393866,0.237933,3.581742,0.367399,0.102324,-0.265075,POISSON,0.110553,minimal
poisson,poisson_90000_0023,90000023,mid,0.393866,0.237933,3.581742,0.367399,0.102324,-0.265075,POISSON,0.110553,minimal
poisson,poisson_90000_0023,90000023,strong,0.401929,0.196176,3.492604,0.351382,0.195854,-0.155528,POISSON,0.155779,minimal
poisson,poisson_90000_0024,90000024,raw,0.399265,0.272606,3.764044,0.350754,0.067399,-0.283354,POISSON,0.0,none
poisson,poisson_90000_0024,90000024,soft,0.372068,0.224068,3.577479,0.41608,0.126193,-0.289887,POISSON,0.090452,minimal
poisson,poisson_90000_0024,90000024,mid,0.372068,0.224068,3.577479,0.41608,0.126193,-0.289887,POISSON,0.090452,minimal
poisson,poisson_90000_0024,90000024,strong,0.37266,0.176694,3.404717,0.457789,0.178455,-0.279334,POISSON,0.150754,minimal
poisson,poisson_90000_0025,90000025,raw,0.381265,0.282426,3.676651,0.403141,0.058103,-0.345038,POISSON,0.0,none
poisson,poisson_90000_0025,90000025,soft,0.354137,0.226092,3.546349,0.433794,0.10044,-0.333354,POISSON,0.095477,minimal
poisson,poisson_90000_0025,90000025,mid,0.354137,0.226092,3.546349,0.433794,0.10044,-0.333354,POISSON,0.095477,minimal
poisson,poisson_90000_0025,90000025,strong,0.353806,0.186621,3.417294,0.436683,0.177387,-0.259296,POISSON,0.170854,minimal
poisson,poisson_90000_0026,90000026,raw,0.37607,0.303007,3.640151,0.371545,0.094472,-0.277073,POISSON,0.0,none
poisson,poisson_90000_0026,90000026,soft,0.349611,0.276376,3.493336,0.406721,0.099497,-0.307224,POISSON,0.065327,minimal
poisson,poisson_90000_0026,90000026,mid,0.349611,0.276376,3.493336,0.406721,0.099497,-0.307224,POISSON,0.065327,minimal
poisson,poisson_90000_0026,90000026,strong,0.355279,0.243043,3.589806,0.409736,0.098869,-0.310867,POISSON,0.140704,minimal
poisson,poisson_90000_0027,90000027,raw,0.396426,0.271134,3.72501,0.345666,0.042651,-0.303015,POISSON,0.0,none
poisson,poisson_90000_0027,90000027,soft,0.378277,0.215227,3.49391,0.360616,0.112877,-0.247739,POISSON,0.100503,minimal
poisson,poisson_90000_0027,90000027,mid,0.378277,0.215227,3.49391,0.360616,0.112877,-0.247739,POISSON,0.100503,minimal
poisson,poisson_90000_0027,90000027,strong,0.373735,0.170998,3.392643,0.408857,0.188945,-0.219912,POISSON,0.175879,minimal
poisson,poisson_90000_0028,90000028,raw,0.393425,0.27771,3.713783,0.364573,0.064008,-0.300565,POISSON,0.0,none
poisson,poisson_90000_0028,90000028,soft,0.357866,0.215441,3.425268,0.431093,0.121985,-0.309108,POISSON,0.110553,minimal
poisson,poisson_90000_0028,90000028,mid,0.357866,0.215441,3.425268,0.431093,0.121985,-0.309108,POISSON,0.110553,minimal
poisson,poisson_90000_0028,90000028,strong,0.360815,0.190123,3.479727,0.433417,0.148367,-0.28505,POISSON,0.150754,minimal
poisson,poisson_90000_0029,90000029,raw,0.343307,0.275651,3.657455,0.447802,0.103015,-0.344786,POISSON,0.0,none
poisson,poisson_90000_0029,90000029,soft,0.294546,0.193915,3.370451,0.538254,0.193467,-0.344786,POISSON,0.120603,minimal
poisson,poisson_90000_0029,90000029,mid,0.294546,0.193915,3.370451,0.538254,0.193467,-0.344786,POISSON,0.120603,minimal
poisson,poisson_90000_0029,90000029,strong,0.298547,0.167478,3.369231,0.546796,0.216269,-0.330528,POISSON,0.160804,minimal
poisson,poisson_90000_0030,90000030,raw,0.393184,0.286218,3.754221,0.343467,0.034485,-0.308982,POISSON,0.0,none
poisson,poisson_90000_0030,90000030,soft,0.359177,0.231395,3.451344,0.42098,0.122425,-0.298555,POISSON,0.120603,minimal
poisson,poisson_90000_0030,90000030,mid,0.359177,0.231395,3.451344,0.42098,0.122425,-0.298555,POISSON,0.120603,minimal
poisson,poisson_90000_0030,90000030,strong,0.359286,0.181433,3.44636,0.457726,0.172739,-0.284987,POISSON,0.180905,minimal
poisson,poisson_90000_0031,90000031,raw,0.400991,0.290365,3.715437,0.340578,0.036558,-0.30402,POISSON,0.0,none
poisson,poisson_90000_0031,90000031,soft,0.377057,0.246075,3.520092,0.379146,0.087186,-0.29196,POISSON,0.090452,minimal
poisson,poisson_90000_0031,90000031,mid,0.377057,0.246075,3.520092,0.379146,0.087186,-0.29196,POISSON,0.090452,minimal
poisson,poisson_90000_0031,90000031,strong,0.380899,0.207363,3.548242,0.361997,0.124874,-0.237123,POISSON,0.150754,minimal
poisson,poisson_90000_0032,90000032,raw,0.405202,0.273515,3.731648,0.354648,0.079899,-0.274749,POISSON,0.0,none
poisson,poisson_90000_0032,90000032,soft,0.373495,0.213023,3.442532,0.419975,0.135176,-0.284799,POISSON,0.110553,minimal
poisson,poisson_90000_0032,90000032,mid,0.373495,0.213023,3.442532,0.419975,0.135176,-0.284799,POISSON,0.110553,minimal
poisson,poisson_90000_0032,90000032,strong,0.379247,0.179392,3.451063,0.400691,0.179209,-0.221482,POISSON,0.160804,minimal
poisson,poisson_90000_0033,90000033,raw,0.40559,0.285254,3.759726,0.346545,0.042965,-0.30358,POISSON,0.0,none
poisson,poisson_90000_0033,90000033,soft,0.361859,0.215439,3.55241,0.405528,0.12456,-0.280967,POISSON,0.145729,minimal
poisson,poisson_90000_0033,90000033,mid,0.361859,0.215439,3.55241,0.405528,0.12456,-0.280967,POISSON,0.145729,minimal
poisson,poisson_90000_0033,90000033,strong,0.368085,0.17179,3.297186,0.411809,0.19642,-0.215389,POISSON,0.20603,minimal
poisson,poisson_90000_0034,90000034,raw,0.401251,0.280472,3.713648,0.354774,0.05691,-0.297864,POISSON,0.0,none
poisson,poisson_90000_0034,90000034,soft,0.377204,0.235409,3.544361,0.417085,0.117148,-0.299937,POISSON,0.075377,minimal
poisson,poisson_90000_0034,90000034,mid,0.377204,0.235409,3.544361,0.417085,0.117148,-0.299937,POISSON,0.075377,minimal
poisson,poisson_90000_0034,90000034,strong,0.380479,0.201919,3.490227,0.400063,0.144284,-0.255779,POISSON,0.125628,minimal
poisson,poisson_90000_0035,90000035,raw,0.39478,0.281184,3.725816,0.384422,0.048367,-0.336055,POISSON,0.0,none
poisson,poisson_90000_0035,90000035,soft,0.367592,0.228901,3.522152,0.403518,0.118719,-0.284799,POISSON,0.110553,minimal
poisson,poisson_90000_0035,90000035,mid,0.367592,0.228901,3.522152,0.403518,0.118719,-0.284799,POISSON,0.110553,minimal
poisson,poisson_90000_0035,90000035,strong,0.369629,0.184677,3.402688,0.438945,0.181721,-0.257224,POISSON,0.175879,minimal
poisson,poisson_90000_0036,90000036,raw,0.409382,0.289826,3.716338,0.334799,0.061872,-0.272927,POISSON,0.0,none
poisson,poisson_90000_0036,90000036,soft,0.388555,0.236473,3.575348,0.342337,0.115955,-0.226382,POISSON,0.110553,minimal
poisson,poisson_90000_0036,90000036,mid,0.388555,0.236473,3.575348,0.342337,0.115955,-0.226382,POISSON,0.110553,minimal
poisson,poisson_90000_0036,90000036,strong,0.389386,0.191265,3.470565,0.420352,0.185867,-0.234485,POISSON,0.180905,minimal
poisson,poisson_90000_0037,90000037,raw,0.388712,0.300293,3.642089,0.355905,0.064322,-0.291583,POISSON,0.0,none
poisson,poisson_90000_0037,90000037,soft,0.352215,0.242553,3.475482,0.412249,0.086997,-0.325251,POISSON,0.105528,minimal
poisson,poisson_90000_0037,90000037,mid,0.352215,0.242553,3.475482,0.412249,0.086997,-0.325251,POISSON,0.105528,minimal
poisson,poisson_90000_0037,90000037,strong,0.352164,0.191941,3.468995,0.436118,0.153706,-0.282412,POISSON,0.180905,minimal
poisson,poisson_90000_0038,90000038,raw,0.410064,0.266909,3.728492,0.304523,0.084296,-0.220226,POISSON,0.0,none
poisson,poisson_90000_0038,90000038,soft,0.387613,0.215218,3.505651,0.345352,0.140892,-0.20446,POISSON,0.100503,minimal
poisson,poisson_90000_0038,90000038,mid,0.387613,0.215218,3.505651,0.345352,0.140892,-0.20446,POISSON,0.100503,minimal
poisson,poisson_90000_0038,90000038,strong,0.394672,0.168472,3.348231,0.413505,0.188317,-0.225188,POISSON,0.170854,minimal
poisson,poisson_90000_0039,90000039,raw,0.39382,0.284961,3.665633,0.348241,0.037249,-0.310992,POISSON,0.0,none
poisson,poisson_90000_0039,90000039,soft,0.364503,0.230882,3.467217,0.408103,0.126696,-0.281407,POISSON,0.100503,minimal
poisson,poisson_90000_0039,90000039,mid,0.364503,0.230882,3.467217,0.408103,0.126696,-0.281407,POISSON,0.100503,minimal
poisson,poisson_90000_0039,90000039,strong,0.368277,0.191974,3.454468,0.454711,0.167085,-0.287626,POISSON,0.150754,minimal
poisson,poisson_90000_0040,90000040,raw,0.424604,0.29202,3.715134,0.348555,0.086181,-0.262374,POISSON,0.0,none
poisson,poisson_90000_0040,90000040,soft,0.393221,0.2255,3.463748,0.396294,0.146168,-0.250126,POISSON,0.120603,minimal
poisson,poisson_90000_0040,90000040,mid,0.393221,0.2255,3.463748,0.396294,0.146168,-0.250126,POISSON,0.120603,minimal
poisson,poisson_90000_0040,90000040,strong,0.398633,0.179077,3.455124,0.382789,0.211369,-0.17142,POISSON,0.201005,minimal
poisson,poisson_90000_0041,90000041,raw,0.395905,0.276767,3.734592,0.358794,0.040013,-0.318781,POISSON,0.0,none
poisson,poisson_90000_0041,90000041,soft,0.358901,0.198891,3.478497,0.402889,0.150251,-0.252638,POISSON,0.140704,minimal
poisson,poisson_90000_0041,90000041,mid,0.358901,0.198891,3.478497,0.402889,0.150251,-0.252638,POISSON,0.140704,minimal
poisson,poisson_90000_0041,90000041,strong,0.360174,0.159211,3.347932,0.462123,0.207475,-0.254648,POISSON,0.20603,minimal
poisson,poisson_90000_0042,90000042,raw,0.391678,0.293602,3.649355,0.37255,0.043279,-0.329271,POISSON,0.0,none
poisson,poisson_90000_0042,90000042,soft,0.358021,0.244539,3.490487,0.402136,0.102261,-0.299874,POISSON,0.100503,minimal
poisson,poisson_90000_0042,90000042,mid,0.358021,0.244539,3.490487,0.402136,0.102261,-0.299874,POISSON,0.100503,minimal
poisson,poisson_90000_0042,90000042,strong,0.360395,0.210475,3.445115,0.424937,0.135427,-0.28951,POISSON,0.150754,minimal
poisson,poisson_90000_0043,90000043,raw,0.387072,0.283285,3.695524,0.347425,0.038631,-0.308794,POISSON,0.0,none
poisson,poisson_90000_0043,90000043,soft,0.353414,0.231726,3.516932,0.424937,0.12858,-0.296357,POISSON,0.100503,minimal
poisson,poisson_90000_0043,90000043,mid,0.353414,0.231726,3.516932,0.424937,0.12858,-0.296357,POISSON,0.100503,minimal
poisson,poisson_90000_0043,90000043,strong,0.359108,0.186853,3.353616,0.440201,0.170352,-0.269849,POISSON,0.165829,minimal
poisson,poisson_90000_0044,90000044,raw,0.378583,0.263486,3.622647,0.351508,0.059736,-0.291771,POISSON,0.0,none
poisson,poisson_90000_0044,90000044,soft,0.355766,0.220919,3.443532,0.392776,0.148618,-0.244158,POISSON,0.105528,minimal
poisson,poisson_90000_0044,90000044,mid,0.355766,0.220919,3.443532,0.392776,0.148618,-0.244158,POISSON,0.105528,minimal
poisson,poisson_90000_0044,90000044,strong,0.360945,0.172126,3.401206,0.458857,0.193844,-0.265013,POISSON,0.170854,minimal
poisson,poisson_90000_0045,90000045,raw,0.372822,0.279308,3.679006,0.377136,0.050942,-0.326193,POISSON,0.0,none
poisson,poisson_90000_0045,90000045,soft,0.338613,0.232943,3.546437,0.430402,0.102638,-0.327764,POISSON,0.100503,minimal
poisson,poisson_90000_0045,90000045,mid,0.338613,0.232943,3.546437,0.430402,0.102638,-0.327764,POISSON,0.100503,minimal
poisson,poisson_90000_0045,90000045,strong,0.348118,0.197649,3.430692,0.443656,0.14353,-0.300126,POISSON,0.170854,minimal
poisson,poisson_90000_0046,90000046,raw,0.431756,0.3008,3.786973,0.309862,0.081281,-0.22858,POISSON,0.0,none
poisson,poisson_90000_0046,90000046,soft,0.399937,0.249403,3.581212,0.316143,0.096231,-0.219912,POISSON,0.105528,minimal
poisson,poisson_90000_0046,90000046,mid,0.399937,0.249403,3.581212,0.316143,0.096231,-0.219912,POISSON,0.105528,minimal
poisson,poisson_90000_0046,90000046,strong,0.40422,0.198139,3.498247,0.365075,0.177261,-0.187814,POISSON,0.190955,minimal
